upi_txn_count,avg_txn_value,bill_payments,wallet_balance,sms_count,data_usage_gb,ecom_purchases,refund_count,income_bracket,age,txn_variance,credit_score,is_fraud
328,2023.0216700268675,0,5483.67670587575,1824,19.441551966895773,3,1,1,55,709.7045116969773,437.879643741689,0
207,2472.3855157908347,7,1088.6815292481638,986,8.62832873065511,6,3,4,56,522.8907358373611,367.3029626561191,0
188,1527.8336353336,1,6911.639993976537,821,15.088373191052034,19,2,5,50,139.20109259107002,405.83017834426516,0
127,2026.7828649583357,6,2494.699947186045,1012,4.0900115484368325,24,3,3,50,36.583281485231026,330.9533246535778,0
259,2408.490830459443,8,9119.580157397098,970,17.848762309360687,27,3,4,46,121.47662218279292,406.7588584993201,0
298,2363.80382766432,8,8398.827059502479,112,9.82429167337629,11,1,5,22,490.9503885425109,393.1565268873996,0
284,395.65052950539825,7,7122.8913741651695,597,18.99556881859714,1,5,5,23,151.6440258554383,418.8931585444565,0
329,1045.6611552701288,9,9493.574962728191,1856,24.347649027968675,10,5,2,48,188.3528291512722,410.2066936136159,1
376,843.7756497116591,8,411.076032961602,2385,18.543569372004775,13,5,2,33,29.860383347488202,376.3486048594503,1
102,262.9662866283559,1,7388.384208101544,1217,9.224553096553109,21,4,1,48,581.1152310684969,303.3640585277381,0
202,1601.4398985318533,5,3369.403515430413,1294,8.044439195674862,22,0,1,42,650.1878758099552,352.3647145275393,0
399,1852.9663023302057,3,9070.052268295016,2104,10.158918282636716,15,4,3,50,639.5100596499773,400.5591898163335,0
244,2127.9138338938646,3,2740.084446953578,1747,5.356305140476893,19,2,3,30,110.77883957778454,339.1757035458465,0
148,350.80337967363585,4,7276.079343218669,1690,5.844569600075593,28,4,3,27,723.6078906371199,346.2120466080928,0
101,2197.28798589447,2,8788.705494542735,1590,23.825387506054952,5,2,3,41,541.1002752845233,375.5213539179125,1
205,1625.1676308549204,0,512.402501988556,242,11.849611006969626,22,2,5,27,719.0476116777229,371.15268633137833,0
128,1774.6680310893482,7,4036.7110379611577,1324,13.361857826832281,3,0,5,58,363.2567985792242,426.6128901865566,0
191,2281.0288086737446,4,7646.859417017193,664,18.024459234220927,14,1,1,48,355.1943402561212,388.34404535564835,0
330,1580.6651140559652,2,4603.697006125112,1815,17.894778106970655,23,0,2,30,629.7838497610672,407.14363692168047,0
353,872.8713500170959,9,2745.801034956594,516,2.487617709896809,24,5,2,20,83.70530582662738,300.0,0
263,2071.5129619855165,6,2276.0729533495814,1948,25.030453196961133,0,5,4,51,421.49048894155976,400.31350216214935,1
152,939.4950698779718,6,1402.0308424721413,2455,5.731133320106213,6,4,5,45,670.7435461486683,371.72968002205243,1
256,133.85887151029635,0,8585.582642577194,1817,21.83061326346523,24,2,3,36,665.8521248249614,376.99052963197596,0
350,2085.1035410848617,8,5796.018492190405,1490,23.293794149780915,11,3,3,40,765.3449565104715,406.1236746511708,0
151,895.7207549591252,1,856.2109554154142,1167,21.589536255693755,9,3,4,49,561.6353488891317,417.22168297946763,0
152,1945.8945818432837,4,3887.5452033492907,1966,17.579840573347283,4,2,2,30,174.1387972573854,344.8367474531458,0
356,938.7568419315663,4,3740.5631429705877,1221,0.9309654147120443,11,0,3,50,26.021448766718848,327.84716450516026,0
203,2159.616648938068,7,1899.2179880236836,1388,11.131077024713536,17,1,2,51,388.73848091541055,335.036668749257,0
312,587.8007864483488,7,4411.525492174688,1906,18.342763166196143,9,0,4,50,415.82605384181886,426.95799373081866,0
132,2437.640799737231,6,3387.7837173920507,2287,11.929813229714892,5,2,2,22,199.80744175415586,345.44946911188663,0
43,1960.4089982306755,6,3483.856684372607,1604,25.972656899927987,27,2,2,20,108.51098322764653,409.15894322904626,0
342,329.8829185049722,5,7416.3629221007905,1116,9.609667122813653,11,1,2,24,473.1044512905021,373.80936907313327,0
364,1436.152718918073,5,2310.3075165014434,1052,9.159276377530484,6,4,3,41,613.7619824790717,404.40852349135224,0
133,2464.14991499225,8,6454.413592668018,171,8.346931946233411,17,4,1,39,794.5917418362268,301.25115187371324,1
271,1204.1103590998453,5,5749.4312764212555,1790,10.317035634343467,1,1,5,40,609.0590675963097,404.4665410052124,0
155,496.16249011287897,1,5724.115872144886,1391,16.94344644726852,9,4,2,47,636.969607261909,347.36604392131255,0
302,1237.706999518348,1,6663.7727268035815,1444,21.356951181041428,14,3,2,35,497.00409380075,405.27510752608487,0
103,1305.521256910708,4,5528.982158336974,2254,20.04575357329416,29,4,2,49,788.878900586314,370.9359785253393,1
267,1867.1330133602305,3,8804.625636979208,982,24.32767568945365,11,4,1,24,515.5655442405107,364.60061059195334,0
256,1762.1723402442158,1,6788.242910307572,238,26.634462867174033,25,4,4,50,689.6000962557664,417.2803436793446,1
148,1036.2476068126025,2,5514.936188576742,2420,24.574331749128863,16,3,3,22,757.169870530355,402.1049567916196,0
350,584.1566133605119,6,8314.654890847683,1604,1.0588893995434598,3,4,1,45,744.5882153954432,309.43048939872585,0
116,1630.382711034857,7,6100.85099284145,832,22.20957962978367,6,5,2,25,311.3181215888516,385.7320831890225,1
64,1083.1746396555404,5,2982.3280530732723,1848,6.647787421740783,29,3,1,32,72.14302606826433,300.0,0
373,374.07671725705944,4,2150.239689948055,523,4.421377259885488,8,1,1,21,145.780225006005,390.08430294031973,0
6,2256.4021380291447,0,1608.0450780605202,1691,19.3354191515745,18,0,1,51,56.786411263319906,387.5600634672606,0
389,1743.4935511436531,7,9004.606604206407,489,9.932424264527,27,1,4,22,93.26357851502063,403.1720951746517,0
308,1723.8004482914293,2,7130.340774800851,441,2.184956319428076,26,0,5,50,155.87448425602113,438.181154452228,0
258,2065.3304959836014,5,9380.046537826776,1045,4.56007716475166,22,1,3,22,279.4645101040474,353.3342549763897,0
144,1347.6711127049487,2,6072.5888765779355,713,0.5274177976638514,6,5,4,55,439.3963207943099,340.4097707442785,0
41,2046.88334958602,6,4786.668726799634,592,27.145097006668866,22,0,4,51,572.2288268905179,429.40890029199073,0
164,1270.322346101964,6,691.1932408118043,291,1.2262305233165383,1,0,5,43,176.63259552414442,382.9880454341061,0
13,214.57972979348972,8,6749.258587305695,598,6.678945200530576,5,2,4,18,541.2926993481301,381.31916294292415,0
237,1042.8578156678375,4,5863.866721705488,921,12.779752030293267,17,0,1,21,566.3646688569115,378.438243623107,0
103,1268.788990250732,7,9903.068046517452,1835,11.018854115549162,5,0,1,56,451.31164612428967,372.41244025295146,0
151,1814.4963249991247,9,2467.6719000442063,1356,27.395913368926884,12,2,2,43,723.8581171409813,393.61998029984886,0
308,311.1178888152522,9,5354.2998173396745,2068,1.6885238991689924,25,4,4,50,97.68590299823042,345.94256872823104,0
212,393.04541971810005,7,6544.477617668919,326,15.610333876473021,18,4,2,50,149.9259515059114,396.8367528346791,1
135,696.0253164548103,0,6481.452629949202,1494,20.57414414446903,29,2,3,25,348.645211267693,404.45955570399434,0
156,702.9210637586614,4,5656.806075189187,2286,27.98509022359448,1,3,1,37,110.10306083504871,396.56174356794725,0
58,1843.8522172247028,2,7791.587302239533,916,18.80095193764977,11,0,3,33,457.3739535420291,376.057971631279,0
124,664.2901183759145,0,2129.3139743154825,1573,24.210779462347,14,0,5,38,324.7363686214453,451.88426000974,0
165,1601.0902552257464,3,7283.709282716717,1186,2.969885666437778,13,2,1,43,234.83067768337557,306.6003485796641,0
120,1260.9709328387648,7,6235.372257187583,203,11.885215572639357,5,2,3,40,144.29195228393345,344.012329602516,0
79,1454.5712265395316,2,8971.143606766276,1974,11.53144046713249,17,3,5,35,274.91720829508614,378.29283642197584,1
117,2103.362059786825,9,8487.22494643246,970,26.64550238544367,4,5,3,48,490.2878871575502,346.60665648575724,1
108,1040.7346787951096,1,3219.9556874122773,767,4.965449552266611,17,4,5,59,464.87031660263517,365.7978829842193,0
344,1938.7328738074627,8,2834.7495172540152,2142,4.980642083930593,2,1,5,29,139.26296016608472,395.3208101866175,1
258,1083.988345899184,9,9818.367906139234,372,10.192465421631054,2,5,1,18,108.68665048510039,329.5213250921759,0
231,916.9848725750611,4,5319.925291061039,1129,2.1067483973217085,21,4,2,59,31.074642461009297,319.7178820207644,0
116,2398.63658441739,6,9073.567542752924,2331,5.882512199248456,21,0,5,26,19.816219097206492,374.7811185044174,0
103,501.7087556634599,1,1722.4221354267738,1151,28.973684337099186,9,5,5,20,705.0502442185513,404.41850546035073,1
157,271.3255534151393,8,6463.907256521726,1673,13.131426226081599,18,2,1,43,45.62019624425804,355.96573122821064,0
353,1938.9155175619223,8,8117.615854869803,392,19.144566648461876,2,3,2,26,587.6646767998645,386.00580133767534,0
388,217.21177811752437,3,9479.212970905824,2324,21.92028215066679,28,4,4,59,698.8682260335161,419.16988951777273,0
370,2100.843527222422,3,3439.6673960685325,2205,11.325361506712413,11,3,4,33,87.46570036434149,385.58151281344243,0
342,1121.1238210752467,5,7277.31358224812,1392,4.84319869511025,28,4,2,41,354.6781248280839,335.03902263550583,0
198,2293.008509365189,9,5434.248789492229,407,6.594139978542534,15,5,3,31,770.2193567076786,346.55227240438035,0
314,1817.7555097486688,9,700.2263680580351,1076,9.741361059128005,16,0,1,20,668.9695418136322,380.3260800360142,0
167,1545.4914341694962,9,6930.997399358539,1351,19.264018400390658,6,1,2,51,396.8661851677055,376.016672297814,1
212,2375.801652791526,5,6931.95592655465,1370,12.249276198127106,12,3,4,50,612.4311791053268,386.8172944273004,0
173,1021.790963977533,0,9313.007367980716,1617,0.7010335880537795,23,3,5,41,668.3683233010145,361.3317089744451,1
165,2387.512994522101,8,5023.393217072827,2230,15.94051195949042,1,1,4,26,284.94130091908823,370.6642582383398,0
72,380.753129681957,1,2379.4841150340953,1309,27.684645061268828,3,3,5,30,714.8008043272691,443.3848246868826,1
293,1235.1996077344113,4,541.1818521419236,2399,24.45628952475603,9,3,1,19,381.6739225449538,433.0978951873879,0
281,711.2824948608775,8,4214.8576481904665,1478,24.843735452159116,6,4,5,24,426.9678172114757,425.5692925432265,1
308,1372.614808325074,3,3088.975330767268,1873,23.95421151938087,23,4,2,38,799.7690338792465,393.19872638406196,0
388,446.9340008343823,2,7634.774229636368,1819,10.050059355507498,16,1,5,36,676.2093432602074,402.0100548346155,0
396,2111.7476677596064,6,3607.2508719263615,2142,23.073218095754562,19,0,3,42,295.79830456065423,443.5517693832498,0
139,2123.6992308206654,5,9495.804843516955,895,4.723260055430194,5,5,2,39,18.17302121343296,330.70535069928684,0
199,2390.3289661725235,7,9626.871009579065,996,19.902626344640627,18,5,1,28,504.6775182971768,329.0946549875048,1
132,428.9467451639287,2,6246.99504315531,2061,19.426272717207336,4,3,2,50,566.0916066412052,356.5963971469387,0
37,1577.1647497172273,4,9293.73684144734,309,1.2543090731471727,9,0,3,49,524.13412521327,347.02918421727526,1
180,1211.8814063159057,9,7632.458010693506,1067,23.745118940932482,8,1,1,38,774.6112574189383,388.0949214252024,0
375,893.7401435083714,3,5513.910445653749,571,27.14581910030635,26,1,4,56,691.7471115923939,423.2350991561287,0
379,911.2733947788361,3,1885.0485606855034,1022,8.388750714927177,12,4,3,37,364.57703761271233,395.6114557505419,0
26,1061.344198986543,3,4640.119640787016,236,24.465526363491453,18,3,1,25,59.65741510318096,354.60231376531476,0
242,1777.067596737935,9,5652.657187289914,466,2.930976169927472,20,2,5,59,386.0864279065775,369.228470949721,0
162,1515.800842756979,7,8653.219649276602,283,18.19905181870145,23,1,2,54,554.5027757699983,379.40677322752487,0
42,1176.2197062647713,5,4865.200427703082,1498,14.826582527361175,5,3,1,26,490.09074849933364,321.46597156307234,0
234,236.03685540557413,2,8986.97925951177,636,16.6047442326155,3,0,2,42,435.12828349159906,392.31332874145517,0
369,240.52509299344484,9,6776.054892332342,1702,27.82305345558818,23,4,5,42,380.3669768320406,451.1912980367529,1
55,55.73150703315673,4,1456.2907242313465,1373,26.203799793782178,26,5,1,50,242.0718796916352,358.81787874475395,0
268,2420.863501107362,5,9950.315556318421,1196,23.659967888572833,2,0,4,19,229.1039417624571,425.89605837792885,0
287,62.871855468043044,4,5319.603341463735,1405,8.574104501511943,2,1,3,36,405.1828683513835,385.8520543597881,0
31,302.579677733675,5,3979.397134449881,1015,27.398649546239703,3,1,1,37,136.87648567942273,350.37318332545135,1
230,820.7615641830567,7,6625.226268248312,251,3.37647692768432,24,0,5,59,279.14148462409327,361.9093537780985,0
281,2028.2041169510649,6,1178.0438084122868,1128,25.67321188848424,4,1,1,58,265.9436270209786,409.00833359610033,0
290,2407.1420251220884,4,6401.732602858208,1318,10.180722134431429,7,3,2,59,473.8349132515187,348.367391863492,1
101,1985.5332190400475,9,5032.536404942803,2077,2.0862831940285096,15,1,1,46,62.67901728678942,308.8782683074965,0
288,1741.8725694918194,5,4126.073292985973,370,20.246031035102074,21,4,4,23,665.4382574094251,422.0119440292296,1
371,1327.186635163245,3,9534.898209671102,1286,7.322757885320685,2,3,1,34,454.2789205036777,334.1017880152084,0
321,262.42776906234985,8,5273.143195647327,559,7.685348213006642,23,2,3,42,539.9530778129889,408.6396096612964,1
308,2397.5184428596294,3,2269.2630467523904,204,9.528391403748758,11,1,1,55,565.444183969952,323.25492265346793,0
151,1908.0614141669196,0,4643.738445835256,1810,2.3787006413242433,24,1,2,21,240.27246810560382,300.0,0
8,1615.4259940689415,6,9201.935305269459,2309,5.725250753848494,7,4,1,47,381.59353823404456,325.6344754909146,0
39,1909.637821570182,6,1843.3451661728873,2498,0.651619013774029,12,4,4,37,765.4343051370371,305.63583185388114,0
196,1824.0531567191895,3,2218.1746830135453,533,13.63958087262071,3,5,5,20,615.6971380174838,362.37727085240226,1
53,1611.2173704842428,2,228.99272079512912,239,2.985533633830153,13,0,1,40,775.9499314263164,342.971266377884,0
21,2452.413160440971,7,240.48148901809506,1594,20.638251848803872,13,0,1,35,599.5409326655678,363.9293838254824,0
176,2263.241340958261,4,8310.977106889273,186,7.450874110153627,12,0,3,43,148.72411036972875,384.799858647759,0
224,1634.3290518370504,9,7348.013807745263,1811,28.335437249037724,26,4,4,53,60.98334823729422,411.07807289206403,0
162,1748.2792680694656,6,3614.9064588743868,2330,26.201923008260252,5,0,5,25,466.3525350085343,449.0563994642868,0
50,176.40972631383949,3,7013.2804565529705,228,9.038506401562143,16,0,2,34,292.67249096506157,341.00706960511803,0
377,1691.297788147596,3,4012.538670468705,1369,23.604855912372024,3,2,1,48,227.61174900915447,382.69832221971035,0
10,158.20532238974545,7,9533.678280378492,1701,24.195724687611783,7,0,5,54,647.6966871760798,458.2792012135297,0
103,1491.2462045763311,7,9673.821546117744,769,29.603611866375108,16,1,2,50,299.9246809947384,434.6600791263218,0
384,2498.4160739362956,1,3988.6583805124997,248,18.136279611947707,2,5,4,44,260.43076609010006,385.6360251771896,1
237,1411.7261245210902,1,8556.796872774594,1084,2.917989171988035,16,4,4,21,681.4901986035183,344.18604677967534,0
41,1209.364789299267,2,7753.581512804915,951,19.581698253328238,8,3,5,39,678.5669958243035,426.6296307282103,0
284,816.4943984386895,2,3168.999378000714,1556,18.93690257709304,1,5,2,43,291.52964382649475,354.8462994300487,0
353,345.2803180268379,0,2397.194306120949,727,19.331342033902736,24,2,4,49,667.6739737789134,397.5518653655464,0
306,1841.00799507279,2,4636.523038889055,1592,9.56079661907424,12,4,5,41,682.1150073628017,392.64359930331983,0
185,521.8676180747946,5,7835.353522082622,2144,25.86054775986982,19,4,4,52,344.9051226734363,457.9915344848339,0
99,332.4409520558467,7,9605.66106881458,983,28.804429397184652,1,1,4,54,62.513772865245535,430.6899192289029,0
103,1083.3185163397557,9,7659.432781779068,2441,6.92251913285547,19,5,4,49,11.25186912840868,365.36378218830043,1
192,1998.5875029997887,5,8566.549151681864,1888,3.1004886650310115,27,5,3,24,423.40104568230606,309.5126708693197,1
120,1875.4081428945399,4,6070.336631088114,349,6.23878347847028,10,0,2,50,281.819639762581,355.69739727413156,0
195,184.46240588386357,3,8370.537525337046,1047,24.706288108043704,26,1,5,48,797.7341963851092,427.6465700870999,0
257,1165.1020283385824,2,7865.766494233835,1074,20.461016727185502,25,0,5,29,620.2046897055545,469.35555175409144,0
165,1329.964711374364,3,3832.156865070173,1425,19.263396599004235,21,0,2,28,611.4076105168259,423.0840066852753,0
260,1629.1392940332644,6,5564.703990995139,1083,12.352897485728022,14,4,2,41,764.6417869470015,403.68702719421134,0
327,1642.910008585909,0,8067.055907697979,988,17.545925159587355,10,5,2,25,711.3022743357234,359.8879896968139,1
132,943.5082611703994,6,555.961668480568,2217,9.582286695593838,22,0,2,49,261.3681087705471,360.25682423490036,0
22,1423.6591253086094,0,8099.9848953227165,974,14.577402342829858,2,2,1,55,141.1299050670623,352.9955455149708,0
285,1228.6016154180118,1,1861.092428085332,1426,23.895359336934348,2,2,5,39,599.2548894017309,421.39672528428537,0
227,2218.2459734820386,3,5195.367809502246,570,29.446627124936132,27,5,1,51,308.8363760094697,394.24098536935645,0
58,1349.1495749555054,0,8101.926851603783,2087,28.008423245899156,25,2,4,36,383.8063947884556,436.844830464874,0
62,1130.528796282996,8,2612.828673751279,190,28.04904531396434,11,4,4,37,508.01420770711326,398.4198253872629,0
327,1040.9893517205342,5,2533.493649130915,629,12.365600177989815,23,1,5,31,727.2194147788401,394.3896713392289,0
364,1452.4480106119909,0,4087.3675447762935,760,14.329301474950332,4,3,4,50,341.0793254000631,381.71478890145363,0
178,2019.7435995321991,0,8956.963696018582,838,21.316244192884955,19,0,2,27,628.8203432732955,371.3146848828811,0
284,1369.0836514329294,5,104.38353622835805,971,27.704661877512887,6,3,1,33,221.98843510697938,418.11384297440907,1
118,1671.0551789473266,3,9023.692656755156,1786,4.688830650886497,6,1,2,21,561.3977148296548,324.51312523814187,0
292,1857.7466289209863,3,1622.6895439519171,291,9.475134982902276,12,1,4,44,11.247742651550377,370.68325834373087,0
346,1324.411869202893,5,9901.855123068073,2086,4.607781915526231,8,4,1,45,698.4906986576015,342.2847424500335,1
155,1095.7017888044177,6,9552.985231080835,2285,18.554251633803933,24,2,2,33,33.99986816402537,378.0904344837615,0
131,2197.830175763001,8,4997.284376953705,444,9.535879408182357,20,2,5,50,573.0754662624415,368.89703102244516,1
159,1072.8899058683357,9,5175.930453345019,1108,10.120181649120918,12,1,2,36,46.54396951641427,374.6531211606829,0
390,1181.7599839101897,4,4867.338468730957,302,2.5920208048953874,11,4,4,38,220.3341025212627,347.8271397765377,0
277,2476.336217687354,8,6390.892092029274,672,10.818983823323961,12,4,1,39,402.78989880967697,301.397932024093,0
108,50.58193276091722,3,998.1448521258172,291,25.94364696834677,23,5,5,26,341.75156142510815,438.25580067915655,0
397,504.40862846297006,9,422.9176885815084,2152,7.375647950779631,9,0,1,26,161.55053053479836,347.6830343385524,0
303,990.7115303033281,1,671.2589913173987,2013,21.00803025319694,0,2,5,26,273.71378025029753,412.92500718248556,0
250,2334.8452780918697,2,4499.216957490992,1816,19.074036175688484,24,1,1,44,584.888032348164,368.0113673075045,0
180,221.57277908130402,0,2827.9245982728858,410,25.9727959468889,7,5,4,34,538.7131031379222,408.5104076201594,1
43,73.23931238982028,5,6258.191667472838,2203,4.402494455705629,21,3,5,25,66.7335211734934,346.36263422299106,0
174,179.07539814421003,5,9925.178664810312,542,29.338903830178776,15,2,3,33,600.3795022025802,441.8981337476991,1
251,266.93135600336444,0,3924.5994134570124,1360,17.687545058190786,12,0,1,35,51.9062461456524,416.0449150247804,0
30,142.11209435533914,2,5781.0284156346825,969,29.866487494231023,2,4,1,50,438.9118473888297,368.4954729140457,1
359,1225.4642507984368,4,4214.478569482621,684,27.3896844130426,2,1,2,18,215.4495709533306,407.28890475849283,0
310,1472.855157706953,2,8487.989510446409,1694,7.034759527336621,23,2,5,29,474.2752007722569,375.54625108826644,0
17,715.63307911906,9,9032.140394276157,1637,2.1567792921477364,4,3,3,23,216.44943279331247,331.97150370284925,0
320,1025.8040907403072,2,8785.820560832075,459,8.041353266963165,25,0,4,58,788.1167960044065,387.4768404256379,0
395,274.66337102300383,9,9746.28516292465,1823,16.063127645482886,10,0,2,22,254.68526514475016,390.1411527322584,0
317,874.1076363796341,2,372.4399328901114,2177,5.562092828423105,29,5,3,33,201.14890218285183,321.18606854994005,1
40,1330.1720195045816,4,8414.180005240756,1902,5.440062463280661,6,2,5,35,229.98757982312333,315.50241053383337,0
177,1844.0659276023805,4,7542.544513087023,2111,14.146509639602016,20,3,3,35,718.2135572348434,351.66517781477745,1
24,58.198587005299096,3,2364.0746530636115,2255,1.4814051494960734,23,0,1,18,512.6128746487823,341.7725326855258,0
325,1194.9113780172488,0,9567.568924536523,943,4.095698434701978,9,1,1,36,587.2404369624134,352.0069507653899,0
268,777.6570473144615,4,1566.9614894764602,1725,12.767909512534453,9,0,2,25,735.2283029745369,376.07302208285273,1
146,2139.4134631451584,9,6827.544278625693,990,2.3623323216350105,19,3,5,20,730.3792630275559,368.72273289605283,1
375,1803.1056223238927,4,2326.4131464775337,2091,12.204274165438115,1,4,5,42,593.7672187971948,371.01515939428594,0
147,1493.3159094536923,3,4370.668422863339,2082,14.48318484547913,2,4,3,22,166.2812987846451,366.46455556754984,1
96,729.3008319570953,5,7219.682979751233,1059,13.812365115156876,7,5,2,57,676.2649233332543,308.5899928586718,1
358,2280.3308000409593,9,5676.913956127162,1568,26.140658293391077,10,2,5,36,170.98306701094035,454.3423554032429,1
326,160.49665918979179,3,4332.268130148306,1561,16.136842424026106,12,3,1,35,596.8900631377612,374.80083079298686,1
292,318.1956167638321,6,3330.7504662266733,831,14.30542364310228,6,5,3,48,551.6264225704507,377.18243539307986,1
219,1009.4938443238723,6,8412.630591517023,705,12.615922739054152,12,0,4,50,609.5221916109529,418.960129816359,1
346,354.87201537729806,1,1523.7620681166557,714,24.61988965998234,1,0,1,35,430.82168776391444,427.0995649105293,0
55,2393.218459020591,2,4358.0184776450205,2104,26.904169817995076,5,4,2,56,514.5936839768835,361.01423714743987,0
157,2005.0738392512892,0,9047.199960573907,1819,25.67065284131497,8,5,5,33,763.1228635430617,438.22634508155846,1
190,684.5074964244435,7,8473.91054955368,773,20.36962405487603,19,4,1,33,89.85998939762977,362.3998331982548,0
67,1491.9578609844511,8,4069.3234484831623,1370,4.55217150607589,24,1,4,55,253.9893470774798,314.933544484937,0
194,2456.7097619462,3,7654.772799652952,1687,8.667664100014361,1,4,4,58,492.9720403477221,359.46787980188697,0
129,2216.2874964221824,5,8249.292224017707,1711,1.8588603786183344,17,1,2,24,771.6027628038765,344.0391629387019,0
154,1521.9561937833853,8,8899.985497635935,996,27.959310212208365,15,0,1,31,85.50381365345491,386.24089269770604,0
318,2264.123719579413,5,5490.607113587357,1562,19.993556625881855,24,5,3,42,27.813885008768278,417.2778347517894,1
62,2473.5030290427294,8,2124.1627719416465,377,22.517705087240625,11,1,1,49,54.04218279155913,359.36678407867856,0
346,1871.2144160893793,3,2627.5598573889233,651,9.691366317675755,6,5,4,55,51.40049230434706,362.2522598023149,1
309,209.21670323309036,7,3027.3772730118817,1736,25.4467789071816,6,5,2,39,727.1745276441494,383.04558600672345,1
184,1033.871579242444,8,5978.644560015194,2258,8.158296869400116,16,1,2,33,579.7937472677215,320.3353663846042,0
174,2102.6730514439514,3,424.8152788732235,860,0.5484908348172657,12,2,3,46,544.9140292950599,315.8228000500445,0
330,614.8945297222965,4,6396.820440921686,1549,11.604241394360471,10,4,2,33,422.83252800682953,347.135538092966,1
275,2085.07416848903,7,3707.106960439497,504,17.337463688292665,5,1,2,29,627.742567408,386.6902803879503,0
58,344.82996698574004,9,3022.893844647457,1458,14.621793309982914,28,0,2,34,132.96191428165673,308.8358900923267,0
105,165.01612501214186,5,8807.01605020845,1332,25.93124620600961,22,5,2,54,319.6335399328655,395.72479908522536,1
268,991.0219981535614,6,4654.023716249909,121,3.609455935706925,26,3,2,44,397.1033581038314,351.6418418359942,0
57,139.99324669520337,2,1041.0251507736584,777,16.837791498694905,13,1,4,42,97.22350316461375,413.7825994078723,0
64,2395.3121443091477,6,8284.793003459847,2128,15.632890819716769,5,4,1,30,341.4158303766384,312.4255628974823,0
112,2074.2039546952165,7,571.6484486214154,1331,8.80109297407881,5,5,5,25,260.0364056174701,354.78665052559967,1
9,2011.8857334681938,9,7294.817319265147,2155,24.75572932102181,1,2,2,22,38.10989517683548,404.1759003660567,0
107,1592.955911340575,5,7761.671595529585,1908,22.709035348525084,21,0,5,29,118.02096815609583,447.4370224001328,0
200,579.9938564395561,9,3590.765798695696,628,22.119346026289012,19,2,5,58,613.5890903023027,452.29665684391813,0
266,1319.737898357161,8,8265.399777150089,2137,26.347678108951904,24,3,4,20,24.24994850866912,427.6973338182999,0
369,1513.3214774543355,5,5205.028117978889,1776,21.822145718334873,14,1,2,52,748.0601062861252,409.0669599961675,1
376,1336.327177107657,8,4686.607167400688,756,7.3393181055844305,27,5,5,50,78.27545963331755,346.25897039298644,0
354,687.5717514812419,3,549.4924865400562,265,21.314099993665888,16,1,2,39,641.3980944207319,428.6798238655439,0
51,1312.3574145710784,7,2971.2890171241684,948,9.577232995000394,28,4,3,26,719.9070673453419,333.8854141516802,0
359,1253.4065351281351,3,9316.998711764469,595,7.644152185250381,7,1,3,58,753.4971120318532,377.4512761044658,0
315,2491.0226507264747,1,3979.05723650665,689,2.653605990539006,4,0,3,35,695.3068485618184,362.5442294267375,0
312,2248.7185627131994,9,5512.335153512006,528,22.448843120256463,16,3,5,46,237.16453114610013,379.7734841921276,0
148,1185.2828331282687,8,5367.014621944093,262,21.47452837751943,19,2,3,56,273.1388337573968,380.35447065182393,0
273,1576.1965881910407,4,5945.267789244664,1362,7.4177345913857655,0,3,4,44,346.97110190196,378.3308311748875,0
374,1882.2854300259598,3,707.1764608684979,171,22.606680993362602,21,5,4,53,120.04438463160966,411.88832692446414,1
128,135.41964257287103,1,3685.54492250741,754,27.576306051259817,17,1,5,34,27.59523950310685,447.24537767050765,0
110,2242.5575310082077,0,7258.969911437286,368,3.6868542460015883,14,5,2,51,696.6060752820174,330.53750154423244,1
162,2157.310700223913,6,2085.546485622531,1876,7.362780832409861,4,2,1,20,447.7616858062605,318.8235308843799,0
151,1170.7086395455829,5,2115.4259377089684,1368,22.632693425575805,6,5,2,22,490.8911243207909,364.8750746638113,1
149,1008.3659268969304,1,199.8970062213448,1115,8.59794686845881,17,4,2,31,742.3208951060583,334.93009809420045,0
124,718.7504683979716,7,4431.071073421276,1183,18.927587241369643,5,3,2,20,535.4449407097563,387.45274081499207,1
323,1217.8582294094026,3,8839.070368666878,105,2.8943446216795783,21,2,2,40,555.7742684284526,339.9610731008995,0
279,158.72282565643008,7,613.8193415143592,1081,13.839973133554393,20,2,1,56,631.7052322650263,328.4979763200856,0
96,2137.874156700169,6,1992.075224010426,506,22.303196948792117,4,2,3,47,101.91527538734898,390.865933419475,0
62,136.78480262543542,4,3169.8369295932753,2053,20.75216131977595,29,0,2,40,294.52810103889533,402.0418929787019,0
350,856.175845156184,9,7344.074891985708,2173,24.544626969936303,18,3,4,44,774.8842628856594,454.13426936617486,0
233,2332.394246381525,9,6442.292368745607,1085,26.384837734793482,9,5,5,27,739.1147616994792,428.76603168807594,1
121,1851.2710035824591,7,4217.844655360365,489,23.308913287133368,14,2,5,42,708.419484085046,390.1668063334141,0
322,739.4078534149406,8,7614.78249865792,809,20.311838416698315,9,3,4,30,367.14992316778824,403.88810033379366,0
283,668.9902802041685,4,6135.347015403329,1571,1.435813508572919,26,2,2,33,687.1824333335765,346.6085834795028,0
131,62.45124255416361,9,8970.803916606468,853,16.2815168655786,15,4,1,58,48.23274673715483,367.0088457598813,1
397,1754.5000174818879,4,8198.46481647306,2293,1.6120828849881574,11,4,3,51,127.32876516312278,356.8976803994274,1
133,169.51977509927409,1,2602.8547002830855,1511,24.338000604922666,17,4,5,54,337.03448180240275,408.6618510538041,0
